Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[strain]	Characteristics[individual]	Characteristics[infect]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[protocol]	Characteristics[disease]	Characteristics[sex]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[cell barcode offset]	Comment[cell barcode read]	Comment[cell barcode size]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode offset]	Comment[sample barcode read]	Comment[sample barcode size]	Comment[single cell isolation]	Comment[spike in]	Comment[umi barcode offset]	Comment[umi barcode read]	Comment[umi barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Protocol REF	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[READ_TYPE]	Comment[READ_INDEX]	Protocol REF	Protocol REF	Derived Array Data File	Protocol REF	Derived Array Data File	Protocol REF	Protocol REF	Derived Array Data File	Factor Value[infect]	Factor Value[time]	Unit[time unit]
Pla_HDBR13026232	ERS18335668	SAMEA115337491	Homo sapiens		Hrv168, Hrv170	control/ none	CS18,CS20	placenta	snRNAseq	control/ none	Unknown	organism part	P-MTAB-141382	P-MTAB-141387	P-MTAB-141388	P-MTAB-141384	Pla_HDBR13026232	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13026232_S1_L001		sequencing assay	ERX12060306	P-MTAB-141385	Pla_HDBR13026232_S1_L001_I2_001.fastq.gz	Pla_HDBR13026232_S1_L001_I2_001.fastq.gz	ERR12686196	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686196/Pla_HDBR13026232_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026232_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13026232_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026232_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13026232	ERS18335668	SAMEA115337491	Homo sapiens		Hrv168, Hrv170	control/ none	CS18,CS20	placenta	snRNAseq	control/ none	Unknown	organism part	P-MTAB-141382	P-MTAB-141387	P-MTAB-141388	P-MTAB-141384	Pla_HDBR13026232	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13026232_S1_L001		sequencing assay	ERX12060306	P-MTAB-141385	Pla_HDBR13026232_S1_L001_R1_001.fastq.gz	Pla_HDBR13026232_S1_L001_R1_001.fastq.gz	ERR12686196	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686196/Pla_HDBR13026232_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026232_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13026232_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026232_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13026233	ERS18335669	SAMEA115337492	Homo sapiens	2D9 NF54-eGFP	Hrv168, Hrv170	Pf infected	CS18,CS20	placenta	snRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141387	P-MTAB-141388	P-MTAB-141384	Pla_HDBR13026233	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13026233_S1_L001		sequencing assay	ERX12060307	P-MTAB-141385	Pla_HDBR13026233_S1_L001_R1_001.fastq.gz	Pla_HDBR13026233_S1_L001_R1_001.fastq.gz	ERR12686168	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686168/Pla_HDBR13026233_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13026233_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13026233	ERS18335669	SAMEA115337492	Homo sapiens	2D9 NF54-eGFP	Hrv168, Hrv170	Pf infected	CS18,CS20	placenta	snRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141387	P-MTAB-141388	P-MTAB-141384	Pla_HDBR13026233	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13026233_S1_L001		sequencing assay	ERX12060307	P-MTAB-141385	Pla_HDBR13026233_S1_L001_R2_001.fastq.gz	Pla_HDBR13026233_S1_L001_R2_001.fastq.gz	ERR12686168	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686168/Pla_HDBR13026233_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13026233_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13026233	ERS18335669	SAMEA115337492	Homo sapiens	2D9 NF54-eGFP	Hrv168, Hrv170	Pf infected	CS18,CS20	placenta	snRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141387	P-MTAB-141388	P-MTAB-141384	Pla_HDBR13026233	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13026233_S1_L001		sequencing assay	ERX12060307	P-MTAB-141385	Pla_HDBR13026233_S1_L001_I1_001.fastq.gz	Pla_HDBR13026233_S1_L001_I1_001.fastq.gz	ERR12686168	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686168/Pla_HDBR13026233_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13026233_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13026233	ERS18335669	SAMEA115337492	Homo sapiens	2D9 NF54-eGFP	Hrv168, Hrv170	Pf infected	CS18,CS20	placenta	snRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382	P-MTAB-141387	P-MTAB-141388	P-MTAB-141384	Pla_HDBR13026233	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13026233_S1_L001		sequencing assay	ERX12060307	P-MTAB-141385	Pla_HDBR13026233_S1_L001_I2_001.fastq.gz	Pla_HDBR13026233_S1_L001_I2_001.fastq.gz	ERR12686168	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686168/Pla_HDBR13026233_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13026233_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13026233_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13661565	ERS18335670	SAMEA115337493	Homo sapiens		Hrv225, Hrv232	control/ none	CS17,12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661565	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661565_S1_L001		sequencing assay	ERX12060308	P-MTAB-141385	Pla_HDBR13661565_S1_L001_I1_001.fastq.gz	Pla_HDBR13661565_S1_L001_I1_001.fastq.gz	ERR12686197	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686197/Pla_HDBR13661565_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661565_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_matrix.mtx.gz	control/ none	24hpi	hour
Pla_HDBR13661565	ERS18335670	SAMEA115337493	Homo sapiens		Hrv225, Hrv232	control/ none	CS17,12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661565	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661565_S1_L001		sequencing assay	ERX12060308	P-MTAB-141385	Pla_HDBR13661565_S1_L001_I2_001.fastq.gz	Pla_HDBR13661565_S1_L001_I2_001.fastq.gz	ERR12686197	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686197/Pla_HDBR13661565_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661565_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_matrix.mtx.gz	control/ none	24hpi	hour
Pla_HDBR13661565	ERS18335670	SAMEA115337493	Homo sapiens		Hrv225, Hrv232	control/ none	CS17,12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661565	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661565_S1_L001		sequencing assay	ERX12060308	P-MTAB-141385	Pla_HDBR13661565_S1_L001_R1_001.fastq.gz	Pla_HDBR13661565_S1_L001_R1_001.fastq.gz	ERR12686197	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686197/Pla_HDBR13661565_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661565_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_matrix.mtx.gz	control/ none	24hpi	hour
Pla_HDBR13661565	ERS18335670	SAMEA115337493	Homo sapiens		Hrv225, Hrv232	control/ none	CS17,12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661565	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661565_S1_L001		sequencing assay	ERX12060308	P-MTAB-141385	Pla_HDBR13661565_S1_L001_R2_001.fastq.gz	Pla_HDBR13661565_S1_L001_R2_001.fastq.gz	ERR12686197	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686197/Pla_HDBR13661565_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661565_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661565_matrix.mtx.gz	control/ none	24hpi	hour
Pla_HDBR13661566	ERS18335671	SAMEA115337494	Homo sapiens	2D9 NF54-eGFP	Hrv225, Hrv232	Pf infected	CS22,12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661566	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661566_S1_L001		sequencing assay	ERX12060309	P-MTAB-141385	Pla_HDBR13661566_S1_L001_I2_001.fastq.gz	Pla_HDBR13661566_S1_L001_I2_001.fastq.gz	ERR12686169	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686169/Pla_HDBR13661566_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661566_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_matrix.mtx.gz	Pf infected	24hpi	hour
Pla_HDBR13661566	ERS18335671	SAMEA115337494	Homo sapiens	2D9 NF54-eGFP	Hrv225, Hrv232	Pf infected	CS22,12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661566	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661566_S1_L001		sequencing assay	ERX12060309	P-MTAB-141385	Pla_HDBR13661566_S1_L001_R1_001.fastq.gz	Pla_HDBR13661566_S1_L001_R1_001.fastq.gz	ERR12686169	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686169/Pla_HDBR13661566_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661566_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_matrix.mtx.gz	Pf infected	24hpi	hour
Pla_HDBR13661566	ERS18335671	SAMEA115337494	Homo sapiens	2D9 NF54-eGFP	Hrv225, Hrv232	Pf infected	CS22,12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661566	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661566_S1_L001		sequencing assay	ERX12060309	P-MTAB-141385	Pla_HDBR13661566_S1_L001_I1_001.fastq.gz	Pla_HDBR13661566_S1_L001_I1_001.fastq.gz	ERR12686169	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686169/Pla_HDBR13661566_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661566_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_matrix.mtx.gz	Pf infected	24hpi	hour
Pla_HDBR13661566	ERS18335671	SAMEA115337494	Homo sapiens	2D9 NF54-eGFP	Hrv225, Hrv232	Pf infected	CS22,12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661566	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661566_S1_L001		sequencing assay	ERX12060309	P-MTAB-141385	Pla_HDBR13661566_S1_L001_R2_001.fastq.gz	Pla_HDBR13661566_S1_L001_R2_001.fastq.gz	ERR12686169	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686169/Pla_HDBR13661566_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661566_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661566_matrix.mtx.gz	Pf infected	24hpi	hour
Pla_HDBR13661567	ERS18335672	SAMEA115337495	Homo sapiens		Hrv232	control/ none	12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661567	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661567_S1_L001		sequencing assay	ERX12060310	P-MTAB-141385	Pla_HDBR13661567_S1_L001_I1_001.fastq.gz	Pla_HDBR13661567_S1_L001_I1_001.fastq.gz	ERR12686160	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686160/Pla_HDBR13661567_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661567_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13661567	ERS18335672	SAMEA115337495	Homo sapiens		Hrv232	control/ none	12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661567	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661567_S1_L001		sequencing assay	ERX12060310	P-MTAB-141385	Pla_HDBR13661567_S1_L001_R2_001.fastq.gz	Pla_HDBR13661567_S1_L001_R2_001.fastq.gz	ERR12686160	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686160/Pla_HDBR13661567_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661567_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13661567	ERS18335672	SAMEA115337495	Homo sapiens		Hrv232	control/ none	12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661567	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661567_S1_L001		sequencing assay	ERX12060310	P-MTAB-141385	Pla_HDBR13661567_S1_L001_I2_001.fastq.gz	Pla_HDBR13661567_S1_L001_I2_001.fastq.gz	ERR12686160	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686160/Pla_HDBR13661567_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661567_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13661567	ERS18335672	SAMEA115337495	Homo sapiens		Hrv232	control/ none	12pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661567	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661567_S1_L001		sequencing assay	ERX12060310	P-MTAB-141385	Pla_HDBR13661567_S1_L001_R1_001.fastq.gz	Pla_HDBR13661567_S1_L001_R1_001.fastq.gz	ERR12686160	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686160/Pla_HDBR13661567_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661567_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661567_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13661568	ERS18335673	SAMEA115337496	Homo sapiens	2D9 NF54-eGFP	Hrv232	Pf infected	12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661568	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661568_S1_L001		sequencing assay	ERX12060311	P-MTAB-141385	Pla_HDBR13661568_S1_L001_I1_001.fastq.gz	Pla_HDBR13661568_S1_L001_I1_001.fastq.gz	ERR12686210	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686210/Pla_HDBR13661568_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661568_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13661568	ERS18335673	SAMEA115337496	Homo sapiens	2D9 NF54-eGFP	Hrv232	Pf infected	12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661568	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661568_S1_L001		sequencing assay	ERX12060311	P-MTAB-141385	Pla_HDBR13661568_S1_L001_I2_001.fastq.gz	Pla_HDBR13661568_S1_L001_I2_001.fastq.gz	ERR12686210	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686210/Pla_HDBR13661568_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661568_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13661568	ERS18335673	SAMEA115337496	Homo sapiens	2D9 NF54-eGFP	Hrv232	Pf infected	12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661568	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661568_S1_L001		sequencing assay	ERX12060311	P-MTAB-141385	Pla_HDBR13661568_S1_L001_R1_001.fastq.gz	Pla_HDBR13661568_S1_L001_R1_001.fastq.gz	ERR12686210	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686210/Pla_HDBR13661568_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661568_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_matrix.mtx.gz	Pf infected	48hpi	hour
Pla_HDBR13661568	ERS18335673	SAMEA115337496	Homo sapiens	2D9 NF54-eGFP	Hrv232	Pf infected	12pcw	placenta	scRNAseq	P. falciparum infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13661568	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13661568_S1_L001		sequencing assay	ERX12060311	P-MTAB-141385	Pla_HDBR13661568_S1_L001_R2_001.fastq.gz	Pla_HDBR13661568_S1_L001_R2_001.fastq.gz	ERR12686210	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686210/Pla_HDBR13661568_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13661568_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13661568_matrix.mtx.gz	Pf infected	48hpi	hour
